# Infill density,Matrix resistivity (kohm.cm)
5.46E+01,2.003443838
5.54E+01,1.945379381
5.52E+01,1.959645751
5.49E+01,1.981355027
5.51E+01,1.966840556
5.50E+01,1.974076873
5.49E+01,1.981355027
5.55E+01,1.938307179
5.52E+01,1.959645751
5.47E+01,1.996038175
5.51E+01,1.966840556
5.53E+01,1.952492133
5.55E+01,1.938307179
5.50E+01,1.974076873
5.45E+01,2.01089268
5.52E+01,1.959645751
5.51E+01,1.966840556
5.49E+01,1.981355027
5.51E+01,1.966840556
5.43E+01,2.02592128
5.51E+01,1.966840556
5.50E+01,1.974076873
5.43E+01,2.02592128
5.43E+01,2.02592128
5.46E+01,2.003443838
5.51E+01,1.966840556
5.49E+01,1.981355027
5.47E+01,1.996038175
5.49E+01,1.981355027
5.50E+01,1.974076873
5.50E+01,1.974076873
5.52E+01,1.959645751
5.55E+01,1.938307179
5.43E+01,2.02592128
5.48E+01,1.98867535
5.42E+01,2.033501735
5.54E+01,1.945379381
5.48E+01,1.98867535
5.46E+01,2.003443838
5.53E+01,1.952492133
5.43E+01,2.02592128
5.47E+01,1.996038175
5.45E+01,2.01089268
5.54E+01,1.945379381
5.46E+01,2.003443838
5.52E+01,1.959645751
5.54E+01,1.945379381
5.49E+01,1.981355027
5.44E+01,2.018385045
5.48E+01,1.98867535
5.49E+01,1.981355027
5.45E+01,2.01089268
5.52E+01,1.959645751
5.43E+01,2.02592128
5.50E+01,1.974076873
5.45E+01,2.01089268
5.47E+01,1.996038175
5.50E+01,1.974076873
5.43E+01,2.02592128
5.44E+01,2.018385045
5.50E+01,1.974076873
5.54E+01,1.945379381
5.43E+01,2.02592128
5.54E+01,1.945379381
5.43E+01,2.02592128
5.52E+01,1.959645751
5.44E+01,2.018385045
5.54E+01,1.945379381
5.53E+01,1.952492133
5.54E+01,1.945379381
5.50E+01,1.974076873
5.46E+01,2.003443838
5.48E+01,1.98867535
5.54E+01,1.945379381
5.48E+01,1.98867535
5.48E+01,1.98867535
5.44E+01,2.018385045
5.46E+01,2.003443838
5.48E+01,1.98867535
5.52E+01,1.959645751
5.44E+01,2.018385045
5.43E+01,2.02592128
5.49E+01,1.981355027
5.51E+01,1.966840556
5.51E+01,1.966840556
5.52E+01,1.959645751
5.52E+01,1.959645751
5.48E+01,1.98867535
5.51E+01,1.966840556
5.45E+01,2.01089268
5.48E+01,1.98867535
5.46E+01,2.003443838
5.47E+01,1.996038175
5.53E+01,1.952492133
5.48E+01,1.98867535
5.52E+01,1.959645751
5.42E+01,2.033501735
5.44E+01,2.018385045
5.51E+01,1.966840556
5.51E+01,1.966840556
5.53E+01,1.952492133
5.45E+01,2.01089268
5.55E+01,1.938307179
5.43E+01,2.02592128
5.53E+01,1.952492133
5.54E+01,1.945379381
5.46E+01,2.003443838
5.46E+01,2.003443838
5.43E+01,2.02592128
5.53E+01,1.952492133
5.46E+01,2.003443838
5.44E+01,2.018385045
5.50E+01,1.974076873
5.45E+01,2.01089268
5.44E+01,2.018385045
5.44E+01,2.018385045
5.50E+01,1.974076873
5.47E+01,1.996038175
5.51E+01,1.966840556
5.49E+01,1.981355027
5.45E+01,2.01089268
5.47E+01,1.996038175
5.53E+01,1.952492133
5.52E+01,1.959645751
5.47E+01,1.996038175
5.52E+01,1.959645751
5.47E+01,1.996038175
5.47E+01,1.996038175
5.54E+01,1.945379381
5.49E+01,1.981355027
5.46E+01,2.003443838
5.50E+01,1.974076873
5.44E+01,2.018385045
5.47E+01,1.996038175
5.48E+01,1.98867535
5.52E+01,1.959645751
5.47E+01,1.996038175
5.55E+01,1.938307179
5.50E+01,1.974076873
5.53E+01,1.952492133
5.47E+01,1.996038175
5.49E+01,1.981355027
5.46E+01,2.003443838
5.53E+01,1.952492133
5.52E+01,1.959645751
5.44E+01,2.018385045
5.51E+01,1.966840556
5.43E+01,2.02592128
5.43E+01,2.02592128
5.54E+01,1.945379381
5.50E+01,1.974076873
5.49E+01,1.981355027
5.53E+01,1.952492133
5.50E+01,1.974076873
5.54E+01,1.945379381
5.54E+01,1.945379381
5.50E+01,1.974076873
5.44E+01,2.018385045
5.47E+01,1.996038175
5.43E+01,2.02592128
5.48E+01,1.98867535
5.46E+01,2.003443838
5.50E+01,1.974076873
5.50E+01,1.974076873
5.50E+01,1.974076873
5.53E+01,1.952492133
5.46E+01,2.003443838
5.45E+01,2.01089268
5.45E+01,2.01089268
5.52E+01,1.959645751
5.53E+01,1.952492133
5.54E+01,1.945379381
5.44E+01,2.018385045
5.51E+01,1.966840556
5.48E+01,1.98867535
5.46E+01,2.003443838
5.45E+01,2.01089268
5.48E+01,1.98867535
5.53E+01,1.952492133
5.46E+01,2.003443838
5.52E+01,1.959645751
5.53E+01,1.952492133
5.54E+01,1.945379381
5.44E+01,2.018385045
5.47E+01,1.996038175
5.54E+01,1.945379381
5.43E+01,2.02592128
5.46E+01,2.003443838
5.52E+01,1.959645751
5.52E+01,1.959645751
5.52E+01,1.959645751
5.53E+01,1.952492133
5.46E+01,2.003443838
5.48E+01,1.98867535
5.50E+01,1.974076873
5.47E+01,1.996038175
5.52E+01,1.959645751
5.46E+01,2.003443838
5.50E+01,1.974076873
5.46E+01,2.003443838
5.55E+01,1.938307179
5.52E+01,1.959645751
5.48E+01,1.98867535
5.44E+01,2.018385045
5.53E+01,1.952492133
5.51E+01,1.966840556
5.48E+01,1.98867535
5.52E+01,1.959645751
5.42E+01,2.033501735
5.46E+01,2.003443838
5.46E+01,2.003443838
5.42E+01,2.033501735
5.44E+01,2.018385045
5.46E+01,2.003443838
5.47E+01,1.996038175
5.49E+01,1.981355027
5.49E+01,1.981355027
5.43E+01,2.02592128
5.49E+01,1.981355027
5.51E+01,1.966840556
5.50E+01,1.974076873
5.49E+01,1.981355027
5.45E+01,2.01089268
5.54E+01,1.945379381
5.53E+01,1.952492133
5.50E+01,1.974076873
5.44E+01,2.018385045
5.53E+01,1.952492133
5.50E+01,1.974076873
5.48E+01,1.98867535
5.50E+01,1.974076873
5.53E+01,1.952492133
5.49E+01,1.981355027
5.49E+01,1.981355027
5.44E+01,2.018385045
5.49E+01,1.981355027
5.44E+01,2.018385045
5.49E+01,1.981355027
5.45E+01,2.01089268
5.51E+01,1.966840556
5.54E+01,1.945379381
